Clarkson University,1187.0
Berry College,1186.0
Wofford College,1186.0
Calvin College,1183.0
South Dakota School of Mines and Technology,1183.0
Cornell College,1182.0
Allegheny College,1182.0
Ursinus College,1182.0
Texas A & M University-College Station,1182.0
University of Dayton,1181.0
Austin College,1181.0
University of Alabama in Huntsville,1180.0
University of Delaware,1178.0
Birmingham Southern College,1177.0
University of Oklahoma-Norman Campus,1176.0
University of Central Florida,1175.0
Luther College,1175.0
Maryland Institute College of Art,1175.0
LeTourneau University,1175.0
Seattle University,1175.0
Union University,1174.0
Covenant College,1173.0
Saint Michael's College,1173.0
University of the Pacific,1172.0
The University of Alabama,1171.0
Embry-Riddle Aeronautical University-Prescott,1171.0
Mercer University,1171.0
University of South Florida-Main Campus,1168.0
Stetson University,1168.0
Washington College,1168.0
University of Minnesota-Morris,1168.0
Southwestern University,1168.0
Coe College,1166.0
University of St Thomas,1165.0
Conception Seminary College,1165.0
University of Missouri-Columbia,1165.0
Hofstra University,1165.0
University of the Sciences,1165.0
College of Charleston,1165.0
Rockhurst University,1164.0
Bradley University,1163.0
DePaul University,1163.0
Franciscan University of Steubenville,1163.0
Oklahoma City University,1163.0
Louisiana State University and Agricultural & Mechanical College,1162.0
University of San Francisco,1161.0
Christopher Newport University,1161.0
CUNY Hunter College,1160.0
The King’s College,1160.0
Millsaps College,1159.0
Valparaiso University,1158.0
Michigan State University,1158.0
University at Buffalo,1158.0
Syracuse University,1158.0
Providence College,1158.0
Lake Forest College,1157.0
College of Saint Benedict,1157.0
University of Arkansas,1156.0
Gordon College,1156.0
Appalachian State University,1156.0
Point Loma Nazarene University,1155.0
Saint Johns University,1155.0
SUNY College of Environmental Science and Forestry,1155.0
George Mason University,1155.0
Florida International University,1154.0
Wagner College,1154.0
University of North Carolina Wilmington,1154.0
Messiah College,1154.0
Samford University,1153.0
Florida Institute of Technology,1153.0
Ohio Northern University,1153.0
Mills College,1151.0
Simmons College,1149.0
Lipscomb University,1149.0
James Madison University,1149.0
University of Minnesota-Rochester,1149.0
University of Evansville,1147.0
University of Nebraska-Lincoln,1147.0
University of Alabama at Birmingham,1146.0
Drury University,1146.0
William Jewell College,1146.0
Arizona State University-Tempe,1145.0
Iowa State University,1145.0
Benedictine College,1145.0
University of Kansas,1145.0
Salisbury University,1145.0
Lawrence Technological University,1145.0
Saint Anselm College,1145.0
Seattle Pacific University,1145.0
John Brown University,1144.0
Bethel University,1144.0
Concordia College at Moorhead,1144.0
University of North Florida,1143.0
Loyola University New Orleans,1143.0
Albion College,1143.0
Lyon College,1142.0
University of Louisville,1142.0
University of Detroit Mercy,1142.0
Maryville University of Saint Louis,1142.0
New Jersey Institute of Technology,1142.0
Saint Mary's College,1141.0
University of Cincinnati-Main Campus,1141.0
Virginia Military Institute,1141.0
University of Kentucky,1140.0
Pratt Institute-Main,1140.0
Harding University,1139.0
Eckerd College,1138.0
Oklahoma State University-Main Campus,1138.0
Southern California Institute of Architecture,1137.0
Bryant University,1137.0
North Greenville University,1137.0
Warren Wilson College,1136.0
University of Houston,1136.0
University of Redlands,1135.0
Westminster College,1134.0
Stonehill College,1133.0
University of Massachusetts-Lowell,1132.0
Xavier University,1132.0
Oglethorpe University,1131.0
Centenary College of Louisiana,1131.0
The New School,1131.0
Hanover College,1130.0
Ripon College,1130.0
University of Wisconsin-La Crosse,1130.0
State University of New York at New Paltz,1129.0
Susquehanna University,1129.0
Colorado State University-Fort Collins,1127.0
Georgia College and State University,1126.0
University of Northwestern-St Paul,1126.0
Hartwick College,1126.0
North Central College,1125.0
University of Michigan-Dearborn,1125.0
Martin Luther College,1125.0
Baptist Memorial College of Health Sciences,1125.0
Saint Norbert College,1125.0
Oklahoma Christian University,1124.0
Biola University,1123.0
Southern Polytechnic State University,1123.0
Goshen College,1123.0
Ohio Wesleyan University,1123.0
University of Wyoming,1123.0
University of California-Irvine,1122.0
Siena College,1122.0
Duquesne University,1122.0
Champlain College,1122.0
Seton Hall University,1121.0
University of Scranton,1121.0
Temple University,1121.0
Presbyterian College,1121.0
University of St Thomas,1121.0
Rowan University,1120.0
Dordt College,1119.0
Wittenberg University,1119.0
Catholic University of America,1118.0
Elizabethtown College,1117.0
Saint Edward's University,1117.0
Bellarmine University,1116.0
Texas Tech University,1116.0
Saint Mary's College of California,1115.0
Montana Tech of the University of Montana,1115.0
Montana State University,1115.0
Aquinas College,1115.0
Western Washington University,1114.0
Berea College,1113.0
Houghton College,1113.0
Hampden-Sydney College,1113.0
Carroll College,1112.0
John Carroll University,1112.0
Lebanon Valley College,1112.0
Pacific Lutheran University,1112.0
Illinois State University,1110.0
Asbury University,1110.0
Clarkson College,1110.0
CUNY City College,1110.0
SUNY College at Oswego,1110.0
Salem College,1110.0
Saint Joseph's University,1110.0
University of Mary Washington,1110.0
University of Wisconsin-Eau Claire,1110.0
Wentworth Institute of Technology,1109.0
University of Minnesota-Duluth,1109.0
Nebraska Wesleyan University,1109.0
Drew University,1109.0
Salve Regina University,1109.0
University of Utah,1109.0
California Lutheran University,1108.0
University of Oregon,1108.0
Webster University,1107.0
University of Arizona,1106.0
Hamline University,1106.0
Mississippi State University,1106.0
Alfred University,1106.0
Arizona State University-Polytechnic,1106.0
Embry-Riddle Aeronautical University-Daytona Beach,1105.0
Olivet Nazarene University,1105.0
Simpson College,1105.0
McDaniel College,1105.0
William Carey University,1105.0
University of Missouri-Kansas City,1105.0
University of North Carolina School of the Arts,1105.0
Marietta College,1105.0
West Chester University of Pennsylvania,1105.0
Augustana College,1105.0
Christian Brothers University,1105.0
Carthage College,1105.0
Northland College,1105.0
The Master's College and Seminary,1104.0
Ohio University-Main Campus,1104.0
Multnomah University,1104.0
Neumont University,1104.0
Quinnipiac University,1102.0
Florida Southern College,1102.0
SUNY at Albany,1102.0
Capital University,1102.0
Oregon State University,1102.0
Pacific University,1102.0
Virginia Commonwealth University,1102.0
Canisius College,1101.0
Spring Hill College,1100.0
Alma College,1100.0
University of Mississippi,1100.0
University of New Hampshire-Main Campus,1100.0
CUNY Brooklyn College,1100.0
CUNY Queens College,1100.0
University of North Texas,1100.0
Hollins University,1099.0
Azusa Pacific University,1098.0
Mississippi College,1098.0
Adelphi University,1098.0
Oklahoma Baptist University,1098.0
Freed-Hardeman University,1098.0
SUNY Oneonta,1097.0
Wisconsin Lutheran College,1097.0
Flagler College-St Augustine,1096.0
Ramapo College of New Jersey,1096.0
Baldwin Wallace University,1096.0
Milligan College,1096.0
Trine University,1095.0
Northwestern College,1095.0
Saint John Fisher College,1095.0
Arcadia University,1095.0
Prescott College,1094.0
Georgia Southern University,1094.0
MCPHS University,1094.0
Lee University,1094.0
Randolph College,1094.0
University of Puerto Rico-Cayey,1094.0
St John's University-New York,1093.0
University of Illinois at Chicago,1092.0
Concordia University-Nebraska,1091.0
North Dakota State University-Main Campus,1091.0
Ouachita Baptist University,1090.0
San Diego State University,1090.0
Emmanuel College,1090.0
Aquinas College,1090.0
Grand Valley State University,1090.0
University of Missouri-St Louis,1090.0
Missouri State University-Springfield,1090.0
Westminster College,1090.0
The University of Montana,1090.0
Manhattan College,1090.0
SUNY College of Technology at Alfred,1090.0
University of North Dakota,1090.0
Linfield College-McMinnville Campus,1090.0
University of South Dakota,1090.0
Carroll University,1090.0
Viterbo University,1090.0
Central College,1089.0
Wichita State University,1089.0
Louisiana Tech University,1089.0
Arkansas State University-Main Campus,1088.0
Lewis University,1088.0
Loras College,1088.0
University of California-Santa Cruz,1087.0
Regis University,1087.0
University of Hawaii at Manoa,1087.0
Millikin University,1087.0
High Point University,1087.0
Otterbein University,1087.0
Abilene Christian University,1087.0
Utah State University,1087.0
Baker University,1086.0
Roanoke College,1086.0
University of Illinois at Springfield,1085.0
Georgetown College,1085.0
University of Maine,1085.0
The College of Saint Scholastica,1085.0
Arizona State University-Downtown Phoenix,1085.0
Nova Southeastern University,1084.0
Elmhurst College,1084.0
Cornerstone University,1084.0
Sweet Briar College,1084.0
Indiana Wesleyan University,1083.0
Hastings College,1083.0
The University of Findlay,1083.0
University of Southern Mississippi,1082.0
SUNY at Purchase College,1082.0
Randolph-Macon College,1082.0
Howard University,1081.0
Massachusetts College of Art and Design,1081.0
University of Nevada-Reno,1081.0
Brigham Young University-Hawaii,1081.0
The Evergreen State College,1081.0
California Maritime Academy,1080.0
Le Moyne College,1080.0
Citadel Military College of South Carolina,1080.0
Northwest Nazarene University,1079.0
Newman University,1079.0
Anderson University,1079.0
Northwest University,1079.0
University of South Florida-Sarasota-Manatee,1079.0
University of California-Riverside,1078.0
Savannah College of Art and Design,1078.0
Towson University,1078.0
Dallas Baptist University,1078.0
University of Arkansas at Little Rock,1077.0
Wartburg College,1077.0
Western New England University,1077.0
