William Paterson University of New Jersey,10225.0
Fairfield University,10214.0
Texas Christian University,10206.0
University of Iowa,10194.0
Gallaudet University,10183.0
University of Alabama at Birmingham,10170.0
Curtis Institute of Music,10170.0
Bucknell University,10168.0
Michigan State University-College of Law,10166.0
Samuel Merritt University,10156.0
Virginia Polytechnic Institute and State University,10146.0
Clarkson University,10138.0
New York Medical College,10104.0
University of Massachusetts-Boston,10100.0
Loyola Marymount University,10098.0
Reed College,10092.0
University of the Pacific,10089.0
University of Nebraska-Lincoln,10085.0
Pitzer College,10084.0
Appalachian School of Law,10079.0
Medical University of South Carolina,10075.0
University of Nebraska Medical Center,10074.0
Polytechnic Institute of New York University,10047.0
CUNY Graduate School and University Center,10041.0
Saint Louis University,10028.0
Iowa State University,10027.0
University at Buffalo,10026.0
Fashion Institute of Technology,10019.0
Elgin Community College,10008.0
Hebrew Union College-Jewish Institute of Religion,10007.0
McHenry County College,9998.0
Ohlone College,9993.0
University of Nevada-Las Vegas,9986.0
The University of Tennessee-Knoxville,9976.0
The University of Montana,9948.0
Missouri University of Science and Technology,9931.0
Ave Maria School of Law,9922.0
LIU Brooklyn,9917.0
Clemson University,9907.0
Pennsylvania State University-Main Campus,9902.0
University of St Thomas,9892.0
Robert Morris University,9890.0
Southern California Institute of Architecture,9878.0
Stetson University,9877.0
Oberlin College,9872.0
Lakeland Community College,9842.0
Eastern Virginia Medical School,9841.0
Roseman University of Health Sciences,9824.0
Sarah Lawrence College,9806.0
University of Illinois at Chicago,9797.0
University of Baltimore,9786.0
Oakton Community College,9783.0
Bryn Mawr College,9775.0
North Carolina State University at Raleigh,9774.0
San Diego State University-Imperial Valley Campus,9774.0
Mills College,9759.0
University of North Texas,9746.0
LIU Riverhead,9735.0
Stevenson University,9724.0
The New School,9716.0
Mount Holyoke College,9715.0
Trinity University,9715.0
Florida State University,9706.0
Santa Monica College,9704.0
National University,9703.0
Santa Ana College,9702.0
Upstate Medical University,9696.0
University of Kansas,9694.0
Wayne State University,9689.0
University of Tulsa,9672.0
College of the Holy Cross,9666.0
Marquette University,9665.0
Oregon Health & Science University,9663.0
Montclair State University,9661.0
SUNY College of Optometry,9654.0
Point Loma Nazarene University,9653.0
Florida International University,9653.0
Schoolcraft College,9649.0
Brigham Young University-Provo,9649.0
Temple University,9648.0
Nassau Community College,9644.0
Clark University,9630.0
Rochester Institute of Technology,9621.0
Milwaukee Area Technical College,9618.0
Orange Coast College,9617.0
University of Kentucky,9614.0
Albany Law School,9611.0
The University of Alabama,9605.0
California Lutheran University,9597.0
Connecticut College,9574.0
Catholic University of America,9565.0
United States Merchant Marine Academy,9562.0
University of Vermont,9562.0
Western University of Health Sciences,9559.0
College of Lake County,9558.0
University of New Hampshire at Manchester,9550.0
Golden West College,9546.0
Cerritos College,9534.0
University of Pittsburgh-Pittsburgh Campus,9533.0
Ramapo College of New Jersey,9521.0
College of the Desert,9518.0
The College of New Jersey,9518.0
University of South Carolina-Columbia,9514.0
Kalamazoo Valley Community College,9508.0
Norco College,9496.0
Riverside City College,9492.0
St Thomas University,9486.0
Millersville University of Pennsylvania,9485.0
Shippensburg University of Pennsylvania,9483.0
Nova Southeastern University,9482.0
Berklee College of Music,9480.0
Stevens Institute of Technology,9474.0
Vermont Law School,9472.0
Evergreen Valley College,9471.0
Providence College,9471.0
Santiago Canyon College,9451.0
Macalester College,9450.0
Clarion University of Pennsylvania,9448.0
Coastline Community College,9444.0
St Mary's University,9441.0
Loyola University Chicago,9432.0
Indiana University-Bloomington,9431.0
Auburn University,9429.0
SUNY at Albany,9423.0
Garrett-Evangelical Theological Seminary,9418.0
California University of Pennsylvania,9416.0
University of New Haven,9407.0
Massachusetts College of Art and Design,9403.0
University of Scranton,9400.0
San Joaquin Delta College,9395.0
Claremont McKenna College,9388.0
University of Louisville,9373.0
Rowan University,9370.0
Woodbury University,9365.0
University of Colorado Denver,9364.0
Hobart William Smith Colleges,9360.0
University of Alabama in Huntsville,9341.0
Willamette University,9341.0
Slippery Rock University of Pennsylvania,9336.0
Middle Tennessee School of Anesthesia Inc,9334.0
Franklin and Marshall College,9332.0
Westmont College,9329.0
Johnson & Wales University-Online,9326.0
St John's College,9315.0
University of Washington-Bothell Campus,9302.0
Seton Hall University,9282.0
Waukesha County Technical College,9276.0
University of Oklahoma-Norman Campus,9273.0
Midwestern University-Downers Grove,9272.0
The University of Texas at San Antonio,9272.0
Western New England University,9269.0
La Salle University,9266.0
Gettysburg College,9257.0
Palomar College,9256.0
Rio Salado College,9254.0
Pratt Institute-Main,9254.0
Thomas Aquinas College,9253.0
Monterey Institute of International Studies,9249.0
The Richard Stockton College of New Jersey,9242.0
Episcopal Divinity School,9240.0
West Virginia University,9237.0
University of Redlands,9234.0
Middlesex County College,9234.0
University of Nevada-Reno,9233.0
Moreno Valley College,9233.0
Azusa Pacific University,9231.0
San Diego State University,9229.0
Saint Mary's College of California,9229.0
University of Puget Sound,9228.0
Kean University,9226.0
Lewis & Clark College,9221.0
Union County College,9218.0
East Stroudsburg University of Pennsylvania,9215.0
University of Akron Main Campus,9209.0
School of the Art Institute of Chicago,9208.0
Joliet Junior College,9206.0
Emerson College,9204.0
Louisiana State University and Agricultural & Mechanical College,9190.0
Bank Street College of Education,9188.0
Webb Institute,9175.0
Rockland Community College,9174.0
Stanbridge College,9167.0
Cranbrook Academy of Art,9166.0
San Jose State University,9155.0
San Francisco State University,9147.0
Spertus College,9147.0
Rio Hondo College,9146.0
University of Rhode Island,9144.0
Michigan Technological University,9142.0
Lock Haven University,9142.0
Vaughn College of Aeronautics and Technology,9139.0
Pittsburgh Theological Seminary,9135.0
Grinnell College,9129.0
The University of Texas Health Science Center at Houston,9121.0
Drake University,9108.0
California State Polytechnic University-Pomona,9101.0
New Jersey City University,9101.0
Texas A & M University Health Science Center,9101.0
Muskegon Community College,9090.0
Indiana University of Pennsylvania-Main Campus,9088.0
Iona College,9082.0
Creighton University,9081.0
University of Cincinnati-Main Campus,9079.0
Skidmore College,9067.0
Mansfield University of Pennsylvania,9064.0
SUNY at Binghamton,9059.0
Kellogg Community College,9057.0
Seattle University,9051.0
Manhattan College,9042.0
Pennsylvania State University-Penn State Harrisburg,9042.0
Wheaton College,9037.0
The Art Institute of Philadelphia,9034.0
Hampshire College,9033.0
Florida Institute of Technology,9025.0
Arizona Western College,9023.0
Lewis University,9021.0
Western Michigan University,9016.0
University of Georgia,9015.0
Mt San Antonio College,9013.0
Brite Divinity School,9001.0
Hebrew College,8999.0
Victor Valley College,8998.0
West Hills College-Lemoore,8996.0
Humphreys College-Stockton and Modesto Campuses,8986.0
University of Maryland-Baltimore County,8985.0
Gateway Technical College,8968.0
Los Angeles County College of Nursing and Allied Health,8958.0
College of San Mateo,8957.0
Furman University,8957.0
Whittier College,8954.0
Cheyney University of Pennsylvania,8952.0
Southern College of Optometry,8940.0
University of New Mexico-Main Campus,8938.0
New England College of Optometry,8937.0
Scottsdale Community College,8926.0
Edinboro University of Pennsylvania,8925.0
Biola University,8924.0
Kenyon College,8924.0
College of the Canyons,8920.0
University of Denver,8914.0
Suffolk County Community College,8912.0
Irvine Valley College,8909.0
West Chester University of Pennsylvania,8909.0
Phoenix College,8904.0
University of Arkansas,8902.0
DePauw University,8900.0
South Dakota School of Mines and Technology,8892.0
York College Pennsylvania,8887.0
Colorado State University-Fort Collins,8869.0
Duquesne University,8863.0
Eastern Michigan University,8853.0
Reedley College,8852.0
De Anza College,8848.0
University of Alaska Fairbanks,8842.0
University of Oregon,8828.0
University of Massachusetts Medical School Worcester,8823.0
Bennington College,8814.0
Rosalind Franklin University of Medicine and Science,8811.0
University of Wyoming,8810.0
Pennsylvania College of Technology,8807.0
Chandler-Gilbert Community College,8806.0
California State University-East Bay,8804.0
Monroe County Community College,8794.0
Brigham Young University-Hawaii,8794.0
Baylor University,8793.0
Southwestern College,8792.0
St Lawrence University,8789.0
University of Missouri-Columbia,8788.0
Henry Ford Community College,8784.0
Le Moyne College,8776.0
Wright State University-Lake Campus,8775.0
St Thomas Aquinas College,8773.0
Bethel Seminary-San Diego,8772.0
Dominican University of California,8770.0
Ursinus College,8769.0
California State University-Los Angeles,8767.0
Salem State University,8765.0
Maryland Institute College of Art,8764.0
South Mountain Community College,8758.0
Texas Tech University,8757.0
University of Maine,8755.0
Keene State College,8750.0
University of New Hampshire-School of Law,8747.0
Arizona State University-Downtown Phoenix,8746.0
University of Hawaii at Hilo,8745.0
Manhattan School of Music,8745.0
Capital University,8743.0
St Francis College,8739.0
Harper College,8731.0
Mt San Jacinto Community College District,8730.0
Old Dominion University,8729.0
Charlotte School of Law,8728.0
Dickinson College,8726.0
Saint Joseph's College-New York,8720.0
Molloy College,8716.0
The Juilliard School,8715.0
Whitman College,8715.0
Western Connecticut State University,8712.0
Northeast Wisconsin Technical College,8708.0
Paradise Valley Community College,8707.0
Taft College,8701.0
Austin Presbyterian Theological Seminary,8701.0
Wesley Theological Seminary,8700.0
Oregon State University,8692.0
Bakersfield College,8689.0
Oakland Community College,8687.0
Northeast Ohio Medical University,8678.0
California Polytechnic State University-San Luis Obispo,8675.0
California State University-Long Beach,8671.0
University of Detroit Mercy,8667.0
Foothill College,8665.0
Fox Valley Technical College,8664.0
West Hills College-Coalinga,8658.0
University of California-Merced,8657.0
Bloomsburg University of Pennsylvania,8655.0
Ohio State University-Lima Campus,8654.0
CUNY Bernard M Baruch College,8651.0
Quinnipiac University,8649.0
GateWay Community College,8648.0
University of Central Florida,8646.0
Chaffey College,8641.0
University of Michigan-Dearborn,8640.0
Antioch University-Los Angeles,8639.0
Harrisburg University of Science and Technology,8639.0
Porterville College,8628.0
Gonzaga University,8626.0
Cleveland State University,8624.0
National Labor College,8618.0
Loyola University New Orleans,8612.0
Pennsylvania State University-Penn State Erie-Behrend College,8612.0
Lincoln Land Community College,8609.0
University of La Verne,8605.0
Hawaii Pacific University,8603.0
Central Michigan University,8603.0
Stonehill College,8602.0
Kutztown University of Pennsylvania,8599.0
Worcester Polytechnic Institute,8598.0
Saddleback College,8591.0
City Colleges of Chicago-Harry S Truman College,8585.0
Howard University,8566.0
California State University-San Bernardino,8558.0
Lake Erie College of Osteopathic Medicine,8556.0
Ohio Northern University,8551.0
Quincy College,8550.0
Washington State University,8547.0
Pacifica Graduate Institute,8539.0
Drew University,8538.0
Marist College,8532.0
Albany College of Pharmacy and Health Sciences,8530.0
Career Point College,8528.0
St Olaf College,8527.0
University of Southern Maine,8522.0
California State University-Fullerton,8521.0
Central Connecticut State University,8513.0
Jewish Theological Seminary of America,8513.0
University of Washington-Tacoma Campus,8510.0
Embry-Riddle Aeronautical University-Daytona Beach,8505.0
City Colleges of Chicago-Richard J Daley College,8501.0
Morton College,8499.0
Suffolk University,8494.0
University of Dayton,8494.0
Copper Mountain Community College,8489.0
University of Hawaii-West Oahu,8488.0
SUNY Institute of Technology at Utica-Rome,8487.0
Elon University,8485.0
Oakland University,8482.0
Miami University-Oxford,8478.0
Antelope Valley College,8477.0
El Camino Community College District,8473.0
University of Alaska Anchorage,8471.0
Sacred Heart University,8466.0
Marshall B Ketchum University,8463.0
Hartnell College,8459.0
Mount Saint Mary College,8458.0
Estrella Mountain Community College,8457.0
Citrus College,8454.0
Belmont University,8450.0
Sonoma State University,8448.0
Columbia College,8447.0
Delta College,8440.0
Starr King School for Ministry,8439.0
Modesto Junior College,8437.0
American Conservatory Theater,8434.0
California State University-Channel Islands,8434.0
Muhlenberg College,8429.0
University of Toledo,8426.0
Ithaca College,8425.0
The University of Tampa,8424.0
Bradley University,8424.0
Illinois College of Optometry,8420.0
Endicott College,8415.0
Denison University,8414.0
Rose-Hulman Institute of Technology,8411.0
University of Mississippi,8409.0
Pasadena City College,8402.0
Trinity Law School,8396.0
California Institute of Integral Studies,8395.0
California State University-Northridge,8395.0
Westminster College,8393.0
Fresno City College,8390.0
Sewanee-The University of the South,8389.0
Embry-Riddle Aeronautical University-Prescott,8387.0
Agnes Scott College,8379.0
Wright State University-Main Campus,8372.0
Fitchburg State University,8371.0
California State University-Chico,8370.0
California State University-Sacramento,8364.0
University of North Dakota,8361.0
California State University-San Marcos,8357.0
Westfield State University,8356.0
Worcester State University,8356.0
California Baptist University,8355.0
The University of Texas Medical Branch,8355.0
Wabash College,8352.0
California College of the Arts,8347.0
Loyola University Maryland,8346.0
Western State College of Law at Argosy University,8345.0
Chabot College,8342.0
Saint John Fisher College,8342.0
College of the Sequoias,8340.0
University of North Carolina at Charlotte,8337.0
Skyline College,8334.0
University of South Florida-St Petersburg,8331.0
Wheaton College,8328.0
Siena College,8320.0
Gavilan College,8319.0
Curry College,8319.0
Saint Michael's College,8319.0
Southern Connecticut State University,8318.0
Christian Theological Seminary,8316.0
Bridgewater State University,8315.0
Strayer University-District of Columbia,8312.0
Marymount Manhattan College,8312.0
Johnson & Wales University-Providence,8309.0
Roger Williams University School of Law,8308.0
University of Missouri-Kansas City,8305.0
University of Memphis,8304.0
College of Marin,8301.0
Kent State University at Kent,8299.0
Ohio State University-Newark Campus,8297.0
Fairleigh Dickinson University-Metropolitan Campus,8296.0
Ohio University-Main Campus,8294.0
University of the District of Columbia,8293.0
Arizona State University-West,8293.0
Monmouth University,8286.0
Portland State University,8286.0
Milwaukee School of Engineering,8286.0
Transylvania University,8282.0
SUNY College of Environmental Science and Forestry,8282.0
West Coast University-Los Angeles,8276.0
Saint Peter's University,8274.0
City Colleges of Chicago-Wilbur Wright College,8273.0
Canada College,8272.0
The University of Texas at Arlington,8272.0
Marymount University,8270.0
College of the Redwoods,8265.0
Glendale Community College,8263.0
Western Illinois University,8263.0
Samford University,8261.0
California Maritime Academy,8259.0
Seattle Pacific University,8258.0
CUNY City College,8257.0
Oklahoma State University-Main Campus,8254.0
Xavier University of Louisiana,8252.0
Fairleigh Dickinson University-College at Florham,8250.0
Virginia Commonwealth University,8242.0
Springfield College,8240.0
Santa Rosa Junior College,8233.0
Lake Forest College,8231.0
North Carolina A & T State University,8227.0
Saint Cloud State University,8224.0
Alpena Community College,8218.0
Lakeshore Technical College,8218.0
The Wright Institute,8210.0
Brandman University,8209.0
Brigham Young University-Idaho,8206.0
Utah State University,8206.0
California State University-Dominguez Hills,8202.0
Diablo Valley College,8198.0
University of Missouri-St Louis,8195.0
Delaware County Community College,8194.0
University of Saint Joseph,8193.0
Cleveland Institute of Music,8192.0
University of Texas Southwestern Medical Center,8190.0
Oxnard College,8189.0
Grand Rapids Community College,8189.0
The King’s College,8189.0
Wilkes University,8186.0
Mendocino College,8180.0
University of Hartford,8178.0
Atlanta's John Marshall Law School,8176.0
San Francisco Art Institute,8172.0
Lincoln University of Pennsylvania,8170.0
The University of Texas at El Paso,8167.0
Columbia Theological Seminary,8166.0
North Dakota State University-Main Campus,8163.0
Cerro Coso Community College,8162.0
Institute for the Psychological Sciences,8162.0
Emmanuel College,8155.0
Minnesota State University-Mankato,8155.0
Kansas State University,8154.0
Humboldt State University,8148.0
Franklin University,8145.0
Mercy College,8144.0
Ringling College of Art and Design,8143.0
Lansing Community College,8139.0
Elizabethtown College,8137.0
Niagara University,8135.0
Metropolitan State University,8129.0
American River College,8126.0
California State University-Bakersfield,8122.0
City Colleges of Chicago-Harold Washington College,8115.0
Citadel Military College of South Carolina,8115.0
Massachusetts College of Liberal Arts,8113.0
Arizona Summit Law School,8111.0
Allegheny College,8108.0
Simmons College,8098.0
St Clair County Community College,8098.0
John Carroll University,8098.0
Naugatuck Valley Community College,8096.0
Highland Community College,8096.0
Ohio State University-Marion Campus,8093.0
Eastern Connecticut State University,8091.0
Xavier University,8089.0
City Colleges of Chicago-Olive-Harvey College,8087.0
Saint Anselm College,8086.0
Cosumnes River College,8084.0
Notre Dame de Namur University,8084.0
University of South Florida-Main Campus,8082.0
California State University-Stanislaus,8072.0
Texas Tech University Health Sciences Center,8072.0
College of Alameda,8069.0
Webster University,8068.0
Montana State University,8068.0
University of Houston-Victoria,8067.0
MCPHS University,8066.0
Plymouth State University,8065.0
Fayetteville State University,8064.0
University of Northern Iowa,8062.0
Montcalm Community College,8060.0
Massachusetts School of Professional Psychology,8059.0
Thomas Jefferson University,8058.0
Cuyahoga Community College District,8057.0
Ohio Wesleyan University,8057.0
Mount St Mary's College,8055.0
SUNY College at Old Westbury,8055.0
Texas A & M University-Texarkana,8052.0
Alliant International University,8051.0
College of Mount Saint Vincent,8049.0
Arizona State University-Polytechnic,8042.0
Contra Costa College,8041.0
New York Film Academy,8041.0
Indian River State College,8039.0
Wentworth Institute of Technology,8039.0
El Camino College-Compton Center,8037.0
University of Wisconsin-Milwaukee,8037.0
College of Saint Benedict,8036.0
Rhodes College,8035.0
Southwest Minnesota State University,8030.0
The College of New Rochelle,8030.0
Pennsylvania State University-Penn State New Kensington,8030.0
St Louis College of Pharmacy,8029.0
Georgian Court University,8029.0
Western Washington University,8028.0
University of Alaska Southeast,8027.0
California State University-Fresno,8027.0
Moorpark College,8027.0
Savannah College of Art and Design,8024.0
Monterey Peninsula College,8022.0
Eastern Arizona College,8016.0
James Madison University,8016.0
Concordia University-Wisconsin,8016.0
Trine University-Regional/Non-Traditional Campuses,8016.0
MGH Institute of Health Professions,8014.0
Sacramento City College,8009.0
The College of Wooster,8007.0
Chaminade University of Honolulu,8006.0
Dowling College,8003.0
Hartwick College,8002.0
University of the Sciences,8000.0
Merced College,7996.0
Florida Agricultural and Mechanical University,7994.0
Roosevelt University,7992.0
Ottawa University-Online,7992.0
Kalamazoo College,7991.0
Ventura College,7987.0
University of Idaho,7986.0
American Musical and Dramatic Academy,7984.0
Butler University,7980.0
Columbia College-Chicago,7978.0
Mott Community College,7978.0
Framingham State University,7977.0
East Carolina University,7975.0
University of Houston-Clear Lake,7972.0
